"temp","species","parameter","percent_change_R0"
28.6,"Ae. albopictus","EFD",4.88088481701516
28.7,"Ae. albopictus","EFD",4.88088481701516
28.8,"Ae. albopictus","EFD",4.88088481701516
28.9,"Ae. albopictus","EFD",4.88088481701517
29,"Ae. albopictus","EFD",4.88088481701517
29.1,"Ae. albopictus","EFD",4.88088481701516
29.2,"Ae. albopictus","EFD",4.88088481701514
29.3,"Ae. albopictus","EFD",4.88088481701516
29.4,"Ae. albopictus","EFD",4.88088481701515
29.5,"Ae. albopictus","EFD",4.88088481701517
29.6,"Ae. albopictus","EFD",4.88088481701517
29.7,"Ae. albopictus","EFD",4.88088481701516
29.8,"Ae. albopictus","EFD",4.88088481701515
29.9,"Ae. albopictus","EFD",4.88088481701517
30,"Ae. albopictus","EFD",4.88088481701516
30.1,"Ae. albopictus","EFD",4.88088481701516
30.2,"Ae. albopictus","EFD",4.88088481701516
30.3,"Ae. albopictus","EFD",4.88088481701515
30.4,"Ae. albopictus","EFD",4.88088481701515
30.5,"Ae. albopictus","EFD",4.88088481701517
30.6,"Ae. albopictus","EFD",4.88088481701516
30.7,"Ae. albopictus","EFD",4.88088481701516
30.8,"Ae. albopictus","EFD",4.88088481701515
30.9,"Ae. albopictus","EFD",4.88088481701516
31,"Ae. albopictus","EFD",4.88088481701517
31.1,"Ae. albopictus","EFD",4.88088481701515
31.2,"Ae. albopictus","EFD",4.88088481701516
31.3,"Ae. albopictus","EFD",4.88088481701516
31.4,"Ae. albopictus","EFD",4.88088481701516
31.5,"Ae. albopictus","EFD",4.88088481701517
15.9,"Ae. albopictus","pEA",4.88088481701517
16,"Ae. albopictus","pEA",4.88088481701516
16.1,"Ae. albopictus","pEA",4.88088481701517
16.2,"Ae. albopictus","pEA",4.88088481701515
16.3,"Ae. albopictus","pEA",4.88088481701517
16.4,"Ae. albopictus","pEA",4.88088481701517
16.5,"Ae. albopictus","pEA",4.88088481701516
16.6,"Ae. albopictus","pEA",4.88088481701517
16.7,"Ae. albopictus","pEA",4.88088481701517
16.8,"Ae. albopictus","pEA",4.88088481701516
16.9,"Ae. albopictus","pEA",4.88088481701515
17,"Ae. albopictus","pEA",4.88088481701515
17.1,"Ae. albopictus","pEA",4.88088481701515
17.2,"Ae. albopictus","pEA",4.88088481701516
17.3,"Ae. albopictus","pEA",4.88088481701517
17.4,"Ae. albopictus","pEA",4.88088481701516
17.5,"Ae. albopictus","pEA",4.88088481701516
17.6,"Ae. albopictus","pEA",4.88088481701516
17.7,"Ae. albopictus","pEA",4.88088481701515
17.8,"Ae. albopictus","pEA",4.88088481701517
17.9,"Ae. albopictus","pEA",4.88088481701516
18,"Ae. albopictus","pEA",4.88088481701516
18.1,"Ae. albopictus","pEA",4.88088481701517
18.2,"Ae. albopictus","pEA",4.88088481701516
18.3,"Ae. albopictus","pEA",4.88088481701517
18.4,"Ae. albopictus","pEA",4.88088481701516
18.5,"Ae. albopictus","pEA",4.88088481701517
18.6,"Ae. albopictus","pEA",4.88088481701516
18.7,"Ae. albopictus","pEA",4.88088481701515
18.8,"Ae. albopictus","pEA",4.88088481701517
18.9,"Ae. albopictus","pEA",4.88088481701517
19,"Ae. albopictus","pEA",4.88088481701516
19.1,"Ae. albopictus","pEA",4.88088481701516
19.2,"Ae. albopictus","pEA",4.88088481701516
19.3,"Ae. albopictus","pEA",4.88088481701517
19.4,"Ae. albopictus","pEA",4.88088481701516
19.5,"Ae. albopictus","pEA",4.88088481701514
19.6,"Ae. albopictus","pEA",4.88088481701514
19.7,"Ae. albopictus","pEA",4.88088481701516
19.8,"Ae. albopictus","pEA",4.88088481701516
19.9,"Ae. albopictus","pEA",4.88088481701516
20,"Ae. albopictus","pEA",4.88088481701516
20.1,"Ae. albopictus","pEA",4.88088481701515
20.2,"Ae. albopictus","pEA",4.88088481701515
20.3,"Ae. albopictus","pEA",4.88088481701514
20.4,"Ae. albopictus","pEA",4.88088481701517
20.5,"Ae. albopictus","pEA",4.88088481701515
20.6,"Ae. albopictus","pEA",4.88088481701517
20.7,"Ae. albopictus","pEA",4.88088481701516
20.8,"Ae. albopictus","pEA",4.88088481701515
20.9,"Ae. albopictus","pEA",4.88088481701517
21,"Ae. albopictus","pEA",4.88088481701517
21.1,"Ae. albopictus","pEA",4.88088481701515
21.2,"Ae. albopictus","pEA",4.88088481701515
21.3,"Ae. albopictus","pEA",4.88088481701515
21.4,"Ae. albopictus","pEA",4.88088481701516
21.5,"Ae. albopictus","pEA",4.88088481701516
21.6,"Ae. albopictus","pEA",4.88088481701516
21.7,"Ae. albopictus","pEA",4.88088481701515
21.8,"Ae. albopictus","pEA",4.88088481701515
21.9,"Ae. albopictus","pEA",4.88088481701515
22,"Ae. albopictus","pEA",4.88088481701516
22.1,"Ae. albopictus","pEA",4.88088481701517
22.2,"Ae. albopictus","pEA",4.88088481701516
22.3,"Ae. albopictus","pEA",4.88088481701515
22.4,"Ae. albopictus","pEA",4.88088481701516
22.5,"Ae. albopictus","pEA",4.88088481701514
22.6,"Ae. albopictus","pEA",4.88088481701515
22.7,"Ae. albopictus","pEA",4.88088481701515
22.8,"Ae. albopictus","pEA",4.88088481701516
22.9,"Ae. albopictus","pEA",4.88088481701516
23,"Ae. albopictus","pEA",4.88088481701514
23.1,"Ae. albopictus","pEA",4.88088481701516
23.2,"Ae. albopictus","pEA",4.88088481701517
23.3,"Ae. albopictus","pEA",4.88088481701515
23.4,"Ae. albopictus","pEA",4.88088481701517
23.5,"Ae. albopictus","pEA",4.88088481701516
23.6,"Ae. albopictus","pEA",4.88088481701516
23.7,"Ae. albopictus","pEA",4.88088481701516
23.8,"Ae. albopictus","pEA",4.88088481701515
23.9,"Ae. albopictus","pEA",4.88088481701516
24,"Ae. albopictus","pEA",4.88088481701516
24.1,"Ae. albopictus","pEA",4.88088481701515
24.2,"Ae. albopictus","pEA",4.88088481701516
24.3,"Ae. albopictus","pEA",4.88088481701517
24.4,"Ae. albopictus","pEA",4.88088481701516
24.5,"Ae. albopictus","pEA",4.88088481701516
24.6,"Ae. albopictus","pEA",4.88088481701516
24.7,"Ae. albopictus","pEA",4.88088481701516
24.8,"Ae. albopictus","pEA",4.88088481701515
24.9,"Ae. albopictus","pEA",4.88088481701517
25,"Ae. albopictus","pEA",4.88088481701516
25.1,"Ae. albopictus","pEA",4.88088481701516
25.2,"Ae. albopictus","pEA",4.88088481701516
25.3,"Ae. albopictus","pEA",4.88088481701516
25.4,"Ae. albopictus","pEA",4.88088481701516
25.5,"Ae. albopictus","pEA",4.88088481701517
25.6,"Ae. albopictus","pEA",4.88088481701515
25.7,"Ae. albopictus","pEA",4.88088481701515
25.8,"Ae. albopictus","pEA",4.88088481701516
25.9,"Ae. albopictus","pEA",4.88088481701515
26,"Ae. albopictus","pEA",4.88088481701516
26.1,"Ae. albopictus","pEA",4.88088481701516
26.2,"Ae. albopictus","pEA",4.88088481701516
26.3,"Ae. albopictus","pEA",4.88088481701514
26.4,"Ae. albopictus","pEA",4.88088481701516
26.5,"Ae. albopictus","pEA",4.88088481701515
26.6,"Ae. albopictus","pEA",4.88088481701514
26.7,"Ae. albopictus","pEA",4.88088481701517
26.8,"Ae. albopictus","pEA",4.88088481701516
26.9,"Ae. albopictus","pEA",4.88088481701515
27,"Ae. albopictus","pEA",4.88088481701516
27.1,"Ae. albopictus","pEA",4.88088481701517
27.2,"Ae. albopictus","pEA",4.88088481701516
27.3,"Ae. albopictus","pEA",4.88088481701515
27.4,"Ae. albopictus","pEA",4.88088481701516
27.5,"Ae. albopictus","pEA",4.88088481701516
27.6,"Ae. albopictus","pEA",4.88088481701517
27.7,"Ae. albopictus","pEA",4.88088481701517
27.8,"Ae. albopictus","pEA",4.88088481701516
27.9,"Ae. albopictus","pEA",4.88088481701514
28,"Ae. albopictus","pEA",4.88088481701516
28.1,"Ae. albopictus","pEA",4.88088481701516
28.2,"Ae. albopictus","pEA",4.88088481701514
28.3,"Ae. albopictus","pEA",4.88088481701517
28.4,"Ae. albopictus","pEA",4.88088481701515
28.5,"Ae. albopictus","pEA",4.88088481701517
28.6,"Ae. albopictus","pEA",4.88088481701516
28.7,"Ae. albopictus","pEA",4.88088481701516
28.8,"Ae. albopictus","pEA",4.88088481701516
28.9,"Ae. albopictus","pEA",4.88088481701517
29,"Ae. albopictus","pEA",4.88088481701517
29.1,"Ae. albopictus","pEA",4.88088481701514
29.2,"Ae. albopictus","pEA",4.88088481701514
29.3,"Ae. albopictus","pEA",4.88088481701516
29.4,"Ae. albopictus","pEA",4.88088481701515
29.5,"Ae. albopictus","pEA",4.88088481701517
29.6,"Ae. albopictus","pEA",4.88088481701517
29.7,"Ae. albopictus","pEA",4.88088481701516
29.8,"Ae. albopictus","pEA",4.88088481701515
29.9,"Ae. albopictus","pEA",4.88088481701517
30,"Ae. albopictus","pEA",4.88088481701516
30.1,"Ae. albopictus","pEA",4.88088481701516
30.2,"Ae. albopictus","pEA",4.88088481701516
30.3,"Ae. albopictus","pEA",4.88088481701515
30.4,"Ae. albopictus","pEA",4.88088481701515
30.5,"Ae. albopictus","pEA",4.88088481701515
30.6,"Ae. albopictus","pEA",4.88088481701516
30.7,"Ae. albopictus","pEA",4.88088481701516
30.8,"Ae. albopictus","pEA",4.88088481701515
30.9,"Ae. albopictus","pEA",4.88088481701516
31,"Ae. albopictus","pEA",4.88088481701517
31.1,"Ae. albopictus","pEA",4.88088481701517
31.2,"Ae. albopictus","pEA",4.88088481701516
31.3,"Ae. albopictus","pEA",4.88088481701516
31.4,"Ae. albopictus","pEA",4.88088481701516
31.5,"Ae. albopictus","pEA",4.88088481701516
15.9,"Ae. albopictus","MDR",4.88088481701517
16,"Ae. albopictus","MDR",4.88088481701516
16.1,"Ae. albopictus","MDR",4.88088481701517
16.2,"Ae. albopictus","MDR",4.88088481701515
16.3,"Ae. albopictus","MDR",4.88088481701517
16.4,"Ae. albopictus","MDR",4.88088481701517
16.5,"Ae. albopictus","MDR",4.88088481701516
16.6,"Ae. albopictus","MDR",4.88088481701517
16.7,"Ae. albopictus","MDR",4.88088481701517
16.8,"Ae. albopictus","MDR",4.88088481701516
16.9,"Ae. albopictus","MDR",4.88088481701517
17,"Ae. albopictus","MDR",4.88088481701515
17.1,"Ae. albopictus","MDR",4.88088481701515
17.2,"Ae. albopictus","MDR",4.88088481701516
17.3,"Ae. albopictus","MDR",4.88088481701516
17.4,"Ae. albopictus","MDR",4.88088481701515
17.5,"Ae. albopictus","MDR",4.88088481701516
17.6,"Ae. albopictus","MDR",4.88088481701516
17.7,"Ae. albopictus","MDR",4.88088481701515
17.8,"Ae. albopictus","MDR",4.88088481701517
17.9,"Ae. albopictus","MDR",4.88088481701514
18,"Ae. albopictus","MDR",4.88088481701516
18.1,"Ae. albopictus","MDR",4.88088481701517
18.2,"Ae. albopictus","MDR",4.88088481701516
18.3,"Ae. albopictus","MDR",4.88088481701517
18.4,"Ae. albopictus","MDR",4.88088481701516
18.5,"Ae. albopictus","MDR",4.88088481701517
18.6,"Ae. albopictus","MDR",4.88088481701516
18.7,"Ae. albopictus","MDR",4.88088481701515
18.8,"Ae. albopictus","MDR",4.88088481701517
18.9,"Ae. albopictus","MDR",4.88088481701517
19,"Ae. albopictus","MDR",4.88088481701516
19.1,"Ae. albopictus","MDR",4.88088481701517
19.2,"Ae. albopictus","MDR",4.88088481701516
19.3,"Ae. albopictus","MDR",4.88088481701517
19.4,"Ae. albopictus","MDR",4.88088481701516
19.5,"Ae. albopictus","MDR",4.88088481701516
19.6,"Ae. albopictus","MDR",4.88088481701514
19.7,"Ae. albopictus","MDR",4.88088481701516
19.8,"Ae. albopictus","MDR",4.88088481701516
19.9,"Ae. albopictus","MDR",4.88088481701516
20,"Ae. albopictus","MDR",4.88088481701516
20.1,"Ae. albopictus","MDR",4.88088481701515
20.2,"Ae. albopictus","MDR",4.88088481701515
20.3,"Ae. albopictus","MDR",4.88088481701514
20.4,"Ae. albopictus","MDR",4.88088481701517
20.5,"Ae. albopictus","MDR",4.88088481701515
20.6,"Ae. albopictus","MDR",4.88088481701514
20.7,"Ae. albopictus","MDR",4.88088481701516
20.8,"Ae. albopictus","MDR",4.88088481701517
20.9,"Ae. albopictus","MDR",4.88088481701517
21,"Ae. albopictus","MDR",4.88088481701515
21.1,"Ae. albopictus","MDR",4.88088481701515
21.2,"Ae. albopictus","MDR",4.88088481701515
21.3,"Ae. albopictus","MDR",4.88088481701515
21.4,"Ae. albopictus","MDR",4.88088481701516
21.5,"Ae. albopictus","MDR",4.88088481701516
21.6,"Ae. albopictus","MDR",4.88088481701516
21.7,"Ae. albopictus","MDR",4.88088481701516
21.8,"Ae. albopictus","MDR",4.88088481701515
21.9,"Ae. albopictus","MDR",4.88088481701515
22,"Ae. albopictus","MDR",4.88088481701516
22.1,"Ae. albopictus","MDR",4.88088481701516
22.2,"Ae. albopictus","MDR",4.88088481701516
22.3,"Ae. albopictus","MDR",4.88088481701517
22.4,"Ae. albopictus","MDR",4.88088481701516
22.5,"Ae. albopictus","MDR",4.88088481701514
22.6,"Ae. albopictus","MDR",4.88088481701515
22.7,"Ae. albopictus","MDR",4.88088481701517
22.8,"Ae. albopictus","MDR",4.88088481701516
22.9,"Ae. albopictus","MDR",4.88088481701516
23,"Ae. albopictus","MDR",4.88088481701516
23.1,"Ae. albopictus","MDR",4.88088481701516
23.2,"Ae. albopictus","MDR",4.88088481701517
23.3,"Ae. albopictus","MDR",4.88088481701515
23.4,"Ae. albopictus","MDR",4.88088481701515
23.5,"Ae. albopictus","MDR",4.88088481701516
23.6,"Ae. albopictus","MDR",4.88088481701517
23.7,"Ae. albopictus","MDR",4.88088481701516
23.8,"Ae. albopictus","MDR",4.88088481701515
23.9,"Ae. albopictus","MDR",4.88088481701516
24,"Ae. albopictus","MDR",4.88088481701517
24.1,"Ae. albopictus","MDR",4.88088481701517
24.2,"Ae. albopictus","MDR",4.88088481701518
24.3,"Ae. albopictus","MDR",4.88088481701515
24.4,"Ae. albopictus","MDR",4.88088481701516
24.5,"Ae. albopictus","MDR",4.88088481701516
24.6,"Ae. albopictus","MDR",4.88088481701516
24.7,"Ae. albopictus","MDR",4.88088481701517
24.8,"Ae. albopictus","MDR",4.88088481701515
24.9,"Ae. albopictus","MDR",4.88088481701517
25,"Ae. albopictus","MDR",4.88088481701516
25.1,"Ae. albopictus","MDR",4.88088481701516
25.2,"Ae. albopictus","MDR",4.88088481701517
25.3,"Ae. albopictus","MDR",4.88088481701516
25.4,"Ae. albopictus","MDR",4.88088481701516
25.5,"Ae. albopictus","MDR",4.88088481701517
25.6,"Ae. albopictus","MDR",4.88088481701516
25.7,"Ae. albopictus","MDR",4.88088481701516
25.8,"Ae. albopictus","MDR",4.88088481701516
25.9,"Ae. albopictus","MDR",4.88088481701517
26,"Ae. albopictus","MDR",4.88088481701516
26.1,"Ae. albopictus","MDR",4.88088481701516
26.2,"Ae. albopictus","MDR",4.88088481701516
26.3,"Ae. albopictus","MDR",4.88088481701516
26.4,"Ae. albopictus","MDR",4.88088481701516
26.5,"Ae. albopictus","MDR",4.88088481701515
26.6,"Ae. albopictus","MDR",4.88088481701515
26.7,"Ae. albopictus","MDR",4.88088481701516
26.8,"Ae. albopictus","MDR",4.88088481701516
26.9,"Ae. albopictus","MDR",4.88088481701515
27,"Ae. albopictus","MDR",4.88088481701516
27.1,"Ae. albopictus","MDR",4.88088481701517
27.2,"Ae. albopictus","MDR",4.88088481701515
27.3,"Ae. albopictus","MDR",4.88088481701515
27.4,"Ae. albopictus","MDR",4.88088481701515
27.5,"Ae. albopictus","MDR",4.88088481701515
27.6,"Ae. albopictus","MDR",4.88088481701517
27.7,"Ae. albopictus","MDR",4.88088481701517
27.8,"Ae. albopictus","MDR",4.88088481701516
27.9,"Ae. albopictus","MDR",4.88088481701514
28,"Ae. albopictus","MDR",4.88088481701516
28.1,"Ae. albopictus","MDR",4.88088481701516
28.2,"Ae. albopictus","MDR",4.88088481701514
28.3,"Ae. albopictus","MDR",4.88088481701517
28.4,"Ae. albopictus","MDR",4.88088481701517
28.5,"Ae. albopictus","MDR",4.88088481701517
28.6,"Ae. albopictus","MDR",4.88088481701516
28.7,"Ae. albopictus","MDR",4.88088481701516
28.8,"Ae. albopictus","MDR",4.88088481701516
28.9,"Ae. albopictus","MDR",4.88088481701517
29,"Ae. albopictus","MDR",4.88088481701517
29.1,"Ae. albopictus","MDR",4.88088481701514
29.2,"Ae. albopictus","MDR",4.88088481701514
29.3,"Ae. albopictus","MDR",4.88088481701516
29.4,"Ae. albopictus","MDR",4.88088481701516
29.5,"Ae. albopictus","MDR",4.88088481701517
29.6,"Ae. albopictus","MDR",4.88088481701515
29.7,"Ae. albopictus","MDR",4.88088481701516
29.8,"Ae. albopictus","MDR",4.88088481701515
29.9,"Ae. albopictus","MDR",4.88088481701517
30,"Ae. albopictus","MDR",4.88088481701516
30.1,"Ae. albopictus","MDR",4.88088481701516
30.2,"Ae. albopictus","MDR",4.88088481701515
30.3,"Ae. albopictus","MDR",4.88088481701514
30.4,"Ae. albopictus","MDR",4.88088481701515
30.5,"Ae. albopictus","MDR",4.88088481701515
30.6,"Ae. albopictus","MDR",4.88088481701516
30.7,"Ae. albopictus","MDR",4.88088481701516
30.8,"Ae. albopictus","MDR",4.88088481701516
30.9,"Ae. albopictus","MDR",4.88088481701518
31,"Ae. albopictus","MDR",4.88088481701517
31.1,"Ae. albopictus","MDR",4.88088481701517
31.2,"Ae. albopictus","MDR",4.88088481701516
31.3,"Ae. albopictus","MDR",4.88088481701516
31.4,"Ae. albopictus","MDR",4.88088481701514
31.5,"Ae. albopictus","MDR",4.88088481701517
